id,left,top,right,bottom,화학적산소
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.43236310
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.64679690
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.82053250
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.19355760
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.41999230
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.62395560
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.79081660
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.27429960
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.46203520
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.63697980
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.78428200
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.95726560
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.95309630
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.96330650
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.98662330
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.88812730
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.87877840
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.89257910
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.92706380
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.79776560
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.77865770
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.79832530
3589,126.549999999999997,37.649999999999999,126.575000000000003,37.625000000000000,1.85179270
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.62383020
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.76453040
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.90263600
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,2.02721500
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.44497000
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.62861570
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.80006780
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.94676620
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.28365600
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.50750160
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.70879790
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.87445410
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.19080990
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.43236310
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.64679690
1562,126.250000000000000,34.625000000000000,126.275000000000006,34.600000000000001,1.82053250
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,1.89440750
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,1.98381810
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,2.07920860
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,2.17369060
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,1.77988330
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,1.88798660
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,1.99937580
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,2.10537430
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,1.62383020
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,1.76453040
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,1.90263600
1561,126.250000000000000,34.649999999999999,126.275000000000006,34.625000000000000,2.02721500
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,1.96437520
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.07469280
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.18756020
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.29477460
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,1.98587820
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.07634870
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.17269610
