id,left,top,right,bottom,�Ի꿰
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,336.43003000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,665.92400000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,676.91468000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,687.25239000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,659.22076000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,671.32354000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,682.95643000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,651.20575000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,664.00790000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,676.66440000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,642.26592000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,655.48568000
3069,126.474999999999994,37.225000000000001,126.500000000000000,37.200000000000003,668.95665000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,330.80435000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,334.57366000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,339.64423000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,331.62399000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,335.70591000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,341.18724000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,331.76999000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,335.94408000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,341.51775000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,331.27765000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,335.33242000
1009,126.174999999999997,35.024999999999999,126.200000000000003,35.000000000000000,340.68793000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,674.10995000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,681.23901000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,687.46767000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,670.97964000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,680.35825000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,688.98877000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,665.92400000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,676.91468000
3068,126.474999999999994,37.250000000000000,126.500000000000000,37.225000000000001,687.25239000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,327.28512000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,329.87055000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,333.35582000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,329.33410000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,332.59077000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,336.97215000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,330.80435000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,334.57366000
1008,126.174999999999997,35.050000000000004,126.200000000000003,35.025000000000006,339.64423000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,673.57606000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,671.28007000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,664.30767000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,674.81863000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,675.08497000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,671.92156000
