fid,id,left,top,right,bottom,¼ö¿Â
"518",3673,126.55,35.55,126.575,35.525,27.355392
"519",3673,126.55,35.55,126.575,35.525,27.341972
"520",3673,126.55,35.55,126.575,35.525,27.360149
"521",3673,126.55,35.55,126.575,35.525,27.361856
"522",3672,126.55,35.575,126.575,35.55,27.273324
"523",3672,126.55,35.575,126.575,35.55,27.264663
"524",3672,126.55,35.575,126.575,35.55,27.267305
"525",3672,126.55,35.575,126.575,35.55,27.267245
"526",3672,126.55,35.575,126.575,35.55,27.282989
"527",3672,126.55,35.575,126.575,35.55,27.271654
"528",3672,126.55,35.575,126.575,35.55,27.267506
"529",3672,126.55,35.575,126.575,35.55,27.264666
"530",3672,126.55,35.575,126.575,35.55,27.296554
"531",3672,126.55,35.575,126.575,35.55,27.28379
"532",3672,126.55,35.575,126.575,35.55,27.274025
"533",3672,126.55,35.575,126.575,35.55,27.265088
"534",3672,126.55,35.575,126.575,35.55,27.316783
"535",3672,126.55,35.575,126.575,35.55,27.303509
"536",3672,126.55,35.575,126.575,35.55,27.2959
"537",3672,126.55,35.575,126.575,35.55,27.285137
"538",9800,127.4,34.525,127.425,34.5,26.852297
"539",9800,127.4,34.525,127.425,34.5,26.849041
"540",9800,127.4,34.525,127.425,34.5,26.845236
"541",9800,127.4,34.525,127.425,34.5,26.840884
"542",9800,127.4,34.525,127.425,34.5,26.840171
"543",9800,127.4,34.525,127.425,34.5,26.836956
"544",9800,127.4,34.525,127.425,34.5,26.833235
"545",9800,127.4,34.525,127.425,34.5,26.829009
"546",9800,127.4,34.525,127.425,34.5,26.828768
"547",9800,127.4,34.525,127.425,34.5,26.825595
"548",9800,127.4,34.525,127.425,34.5,26.821955
"549",9800,127.4,34.525,127.425,34.5,26.817849
"550",9800,127.4,34.525,127.425,34.5,26.818031
"551",9800,127.4,34.525,127.425,34.5,26.814903
"552",9800,127.4,34.525,127.425,34.5,26.811341
"553",9800,127.4,34.525,127.425,34.5,26.807348
"554",3655,126.55,36,126.575,35.975,26.692936
"555",3655,126.55,36,126.575,35.975,26.741288
"556",3655,126.55,36,126.575,35.975,26.767878
"557",3655,126.55,36,126.575,35.975,26.797782
"558",3655,126.55,36,126.575,35.975,26.639465
"559",3655,126.55,36,126.575,35.975,26.70149
"560",3655,126.55,36,126.575,35.975,26.71169
"561",3655,126.55,36,126.575,35.975,26.72735
"562",3655,126.55,36,126.575,35.975,26.609078
"563",3655,126.55,36,126.575,35.975,26.681893
"564",3655,126.55,36,126.575,35.975,26.676451
"565",3655,126.55,36,126.575,35.975,26.676008
"566",20159,128.85,35.1,128.875,35.075,25.41539
"567",20159,128.85,35.1,128.875,35.075,25.519742
"568",20159,128.85,35.1,128.875,35.075,25.588333
"569",20159,128.85,35.1,128.875,35.075,25.650745
"570",20159,128.85,35.1,128.875,35.075,25.313758
"571",20159,128.85,35.1,128.875,35.075,25.462964
"572",20159,128.85,35.1,128.875,35.075,25.522467
"573",20159,128.85,35.1,128.875,35.075,25.548492
"574",20159,128.85,35.1,128.875,35.075,25.24634
"575",20159,128.85,35.1,128.875,35.075,25.433363
"576",20159,128.85,35.1,128.875,35.075,25.48418
"577",20159,128.85,35.1,128.875,35.075,25.469013
"578",13902,127.975,34.9,128,34.875,26.503145
"579",13902,127.975,34.9,128,34.875,26.484175
"580",13902,127.975,34.9,128,34.875,26.449358
"581",13902,127.975,34.9,128,34.875,26.665498
"582",13902,127.975,34.9,128,34.875,26.602116
"583",13902,127.975,34.9,128,34.875,26.529119
"584",13902,127.975,34.9,128,34.875,26.82939
"585",13902,127.975,34.9,128,34.875,26.706457
"586",13902,127.975,34.9,128,34.875,26.59251
"587",13901,127.975,34.925,128,34.9,26.337946
"588",13901,127.975,34.925,128,34.9,26.340582
"589",13901,127.975,34.925,128,34.9,26.315214
"590",13901,127.975,34.925,128,34.9,26.346219
"591",13901,127.975,34.925,128,34.9,26.354867
"592",13901,127.975,34.925,128,34.9,26.335444
"593",13901,127.975,34.925,128,34.9,26.400525
"594",13901,127.975,34.925,128,34.9,26.399706
"595",13901,127.975,34.925,128,34.9,26.379716
"596",13901,127.975,34.925,128,34.9,26.503145
"597",13901,127.975,34.925,128,34.9,26.484175
"598",13901,127.975,34.925,128,34.9,26.449358
"599",3650,126.55,36.125,126.575,36.1,27.039899
"600",3650,126.55,36.125,126.575,36.1,27.019564
"601",3650,126.55,36.125,126.575,36.1,27.012254
"602",3650,126.55,36.125,126.575,36.1,27.010753
"603",3650,126.55,36.125,126.575,36.1,27.043843
"604",3650,126.55,36.125,126.575,36.1,27.033881
"605",3650,126.55,36.125,126.575,36.1,27.035314
"606",3650,126.55,36.125,126.575,36.1,27.039339
"607",3650,126.55,36.125,126.575,36.1,27.045037
"608",3650,126.55,36.125,126.575,36.1,27.054902
"609",3650,126.55,36.125,126.575,36.1,27.070108
"610",3650,126.55,36.125,126.575,36.1,27.07941
"611",3650,126.55,36.125,126.575,36.1,27.055663
"612",3650,126.55,36.125,126.575,36.1,27.091386
"613",3650,126.55,36.125,126.575,36.1,27.126194
"614",3650,126.55,36.125,126.575,36.1,27.137625
"615",3649,126.55,36.15,126.575,36.125,27.008894
"616",3649,126.55,36.15,126.575,36.125,26.992459
"617",3649,126.55,36.15,126.575,36.125,26.980047
"618",3649,126.55,36.15,126.575,36.125,26.971593
"619",3649,126.55,36.15,126.575,36.125,27.025462
"620",3649,126.55,36.15,126.575,36.125,27.005619
"621",3649,126.55,36.15,126.575,36.125,26.994604
"622",3649,126.55,36.15,126.575,36.125,26.989017
"623",3649,126.55,36.15,126.575,36.125,27.039899
"624",3649,126.55,36.15,126.575,36.125,27.019564
"625",3649,126.55,36.15,126.575,36.125,27.012254
"626",3649,126.55,36.15,126.575,36.125,27.010753
"627",13899,127.975,34.975,128,34.95,26.326213
"628",13899,127.975,34.975,128,34.95,26.328869
"629",13899,127.975,34.975,128,34.95,26.310153
"630",13899,127.975,34.975,128,34.95,26.32893
"631",13899,127.975,34.975,128,34.95,26.326867
"632",13899,127.975,34.975,128,34.95,26.305133
"633",13899,127.975,34.975,128,34.95,26.338041
"634",13899,127.975,34.975,128,34.95,26.327296
"635",13899,127.975,34.975,128,34.95,26.305441
"636",13899,127.975,34.975,128,34.95,26.342379
"637",13899,127.975,34.975,128,34.95,26.329635
"638",13899,127.975,34.975,128,34.95,26.306827
"639",13898,127.975,35,128,34.975,26.360548
"640",13898,127.975,35,128,34.975,26.356756
"641",13898,127.975,35,128,34.975,26.353017
"642",13898,127.975,35,128,34.975,26.340728
"643",13898,127.975,35,128,34.975,26.338058
"644",13898,127.975,35,128,34.975,26.325282
"645",13898,127.975,35,128,34.975,26.326213
"646",13898,127.975,35,128,34.975,26.328869
"647",13898,127.975,35,128,34.975,26.310153
"648",13896,127.975,35.05,128,35.025,26.45127
"649",13896,127.975,35.05,128,35.025,26.471382
"650",13896,127.975,35.05,128,35.025,26.496316
"651",13896,127.975,35.05,128,35.025,26.434149
"652",13896,127.975,35.05,128,35.025,26.449728
"653",13896,127.975,35.05,128,35.025,26.470532
"654",13896,127.975,35.05,128,35.025,26.416983
"655",13896,127.975,35.05,128,35.025,26.429091
"656",13896,127.975,35.05,128,35.025,26.449855
"657",24255,129.425,35.625,129.45,35.6,25.902815
"658",24255,129.425,35.625,129.45,35.6,25.89285
"659",24255,129.425,35.625,129.45,35.6,25.883301
"660",24255,129.425,35.625,129.45,35.6,25.902202
"661",24255,129.425,35.625,129.45,35.6,25.892715
"662",24255,129.425,35.625,129.45,35.6,25.883588
"663",24255,129.425,35.625,129.45,35.6,25.902708
"664",24255,129.425,35.625,129.45,35.6,25.894307
"665",24255,129.425,35.625,129.45,35.6,25.886258
"666",24255,129.425,35.625,129.45,35.6,25.903686
"667",24255,129.425,35.625,129.45,35.6,25.896801
"668",24255,129.425,35.625,129.45,35.6,25.890276
"669",3656,126.55,35.975,126.575,35.95,26.609078
"670",3656,126.55,35.975,126.575,35.95,26.681893
"671",3656,126.55,35.975,126.575,35.95,26.676451
"672",3656,126.55,35.975,126.575,35.95,26.676008
"673",3656,126.55,35.975,126.575,35.95,26.609819
"674",3656,126.55,35.975,126.575,35.95,26.679552
"675",3656,126.55,35.975,126.575,35.95,26.687156
"676",3656,126.55,35.975,126.575,35.95,26.694873
"677",3656,126.55,35.975,126.575,35.95,26.627901
"678",3656,126.55,35.975,126.575,35.95,26.686219
"679",3656,126.55,35.975,126.575,35.95,26.715027
"680",3656,126.55,35.975,126.575,35.95,26.740358
"681",3656,126.55,35.975,126.575,35.95,26.638697
"682",3656,126.55,35.975,126.575,35.95,26.693557
"683",3656,126.55,35.975,126.575,35.95,26.734226
"684",3656,126.55,35.975,126.575,35.95,26.769373
"685",1654,126.275,36.8,126.3,36.775,25.238512
"686",1654,126.275,36.8,126.3,36.775,25.295695
"687",1654,126.275,36.8,126.3,36.775,25.353992
"688",1654,126.275,36.8,126.3,36.775,25.298141
"689",1654,126.275,36.8,126.3,36.775,25.345774
"690",1654,126.275,36.8,126.3,36.775,25.391869
"691",1654,126.275,36.8,126.3,36.775,25.361105
"692",1654,126.275,36.8,126.3,36.775,25.402626
"693",1654,126.275,36.8,126.3,36.775,25.441957
"694",1653,126.275,36.825,126.3,36.8,25.046338
"695",1653,126.275,36.825,126.3,36.8,25.139997
"696",1653,126.275,36.825,126.3,36.8,25.263564
"697",1653,126.275,36.825,126.3,36.8,25.118111
"698",1653,126.275,36.825,126.3,36.8,25.202754
"699",1653,126.275,36.825,126.3,36.8,25.308234
"700",1653,126.275,36.825,126.3,36.8,25.180068
"701",1653,126.275,36.825,126.3,36.8,25.250447
"702",1653,126.275,36.825,126.3,36.8,25.329167
"703",1653,126.275,36.825,126.3,36.8,25.238512
"704",1653,126.275,36.825,126.3,36.8,25.295695
"705",1653,126.275,36.825,126.3,36.8,25.353992
"706",1652,126.275,36.85,126.3,36.825,24.859234
"707",1652,126.275,36.85,126.3,36.825,24.947182
"708",1652,126.275,36.85,126.3,36.825,25.050426
"709",1652,126.275,36.85,126.3,36.825,24.9602
"710",1652,126.275,36.85,126.3,36.825,25.053318
"711",1652,126.275,36.85,126.3,36.825,25.17174
"712",1652,126.275,36.85,126.3,36.825,25.046338
"713",1652,126.275,36.85,126.3,36.825,25.139997
"714",1652,126.275,36.85,126.3,36.825,25.263564
"715",1651,126.275,36.875,126.3,36.85,24.583093
"716",1651,126.275,36.875,126.3,36.85,24.676211
"717",1651,126.275,36.875,126.3,36.85,24.787504
"718",1651,126.275,36.875,126.3,36.85,24.631775
"719",1651,126.275,36.875,126.3,36.85,24.733556
"720",1651,126.275,36.875,126.3,36.85,24.847904
"721",1651,126.275,36.875,126.3,36.85,24.745487
"722",1651,126.275,36.875,126.3,36.85,24.834584
"723",1651,126.275,36.875,126.3,36.85,24.935483
"724",1651,126.275,36.875,126.3,36.85,24.859234
"725",1651,126.275,36.875,126.3,36.85,24.947182
"726",1651,126.275,36.875,126.3,36.85,25.050426
"727",1650,126.275,36.9,126.3,36.875,24.539777
"728",1650,126.275,36.9,126.3,36.875,24.591891
"729",1650,126.275,36.9,126.3,36.875,24.656631
"730",1650,126.275,36.9,126.3,36.875,24.594781
"731",1650,126.275,36.9,126.3,36.875,24.651463
"732",1650,126.275,36.9,126.3,36.875,24.732172
"733",1650,126.275,36.9,126.3,36.875,24.583093
"734",1650,126.275,36.9,126.3,36.875,24.676211
"735",1650,126.275,36.9,126.3,36.875,24.787504
"736",1649,126.275,36.925,126.3,36.9,24.084371
"737",1649,126.275,36.925,126.3,36.9,24.272123
"738",1649,126.275,36.925,126.3,36.9,24.401775
"739",1649,126.275,36.925,126.3,36.9,24.196591
"740",1649,126.275,36.925,126.3,36.9,24.349618
"741",1649,126.275,36.925,126.3,36.9,24.466121
"742",1649,126.275,36.925,126.3,36.9,24.401825
"743",1649,126.275,36.925,126.3,36.9,24.481886
"744",1649,126.275,36.925,126.3,36.9,24.55983
"745",1649,126.275,36.925,126.3,36.9,24.539777
"746",1649,126.275,36.925,126.3,36.9,24.591891
"747",1649,126.275,36.925,126.3,36.9,24.656631
"748",1648,126.275,36.95,126.3,36.925,24.197096
"749",1648,126.275,36.95,126.3,36.925,24.246837
"750",1648,126.275,36.95,126.3,36.925,24.29952
"751",1648,126.275,36.95,126.3,36.925,24.177508
"752",1648,126.275,36.95,126.3,36.925,24.27451
"753",1648,126.275,36.95,126.3,36.925,24.359385
"754",1648,126.275,36.95,126.3,36.925,24.084371
"755",1648,126.275,36.95,126.3,36.925,24.272123
"756",1648,126.275,36.95,126.3,36.925,24.401775
"757",18007,128.55,35.2,128.575,35.175,27.622243
"758",18007,128.55,35.2,128.575,35.175,27.738168
"759",18007,128.55,35.2,128.575,35.175,27.833023
"760",18007,128.55,35.2,128.575,35.175,27.864162
"761",18007,128.55,35.2,128.575,35.175,27.70164
"762",18007,128.55,35.2,128.575,35.175,27.86309
"763",18007,128.55,35.2,128.575,35.175,28.016229
"764",18007,128.55,35.2,128.575,35.175,28.06956
"765",18007,128.55,35.2,128.575,35.175,27.74443
"766",18007,128.55,35.2,128.575,35.175,27.937313
"767",18007,128.55,35.2,128.575,35.175,28.149265
"768",18007,128.55,35.2,128.575,35.175,28.237138
"769",1662,126.275,36.6,126.3,36.575,26.279172
"770",1662,126.275,36.6,126.3,36.575,26.358851
"771",1662,126.275,36.6,126.3,36.575,26.467047
"772",1662,126.275,36.6,126.3,36.575,26.182258
"773",1662,126.275,36.6,126.3,36.575,26.301977
"774",1662,126.275,36.6,126.3,36.575,26.450603
"775",1662,126.275,36.6,126.3,36.575,26.090533
"776",1662,126.275,36.6,126.3,36.575,26.254
"777",1662,126.275,36.6,126.3,36.575,26.442409
"778",1661,126.275,36.625,126.3,36.6,26.349839
"779",1661,126.275,36.625,126.3,36.6,26.378734
"780",1661,126.275,36.625,126.3,36.6,26.501644
"781",1661,126.275,36.625,126.3,36.6,26.343953
"782",1661,126.275,36.625,126.3,36.6,26.387333
"783",1661,126.275,36.625,126.3,36.6,26.504352
"784",1661,126.275,36.625,126.3,36.6,26.325213
"785",1661,126.275,36.625,126.3,36.6,26.386293
"786",1661,126.275,36.625,126.3,36.6,26.487707
"787",1661,126.275,36.625,126.3,36.6,26.279172
"788",1661,126.275,36.625,126.3,36.6,26.358851
"789",1661,126.275,36.625,126.3,36.6,26.467047
"790",1660,126.275,36.65,126.3,36.625,26.301455
"791",1660,126.275,36.65,126.3,36.625,26.344162
"792",1660,126.275,36.65,126.3,36.625,26.414542
"793",1660,126.275,36.65,126.3,36.625,26.329122
"794",1660,126.275,36.65,126.3,36.625,26.367335
"795",1660,126.275,36.65,126.3,36.625,26.468946
"796",1660,126.275,36.65,126.3,36.625,26.349839
"797",1660,126.275,36.65,126.3,36.625,26.378734
"798",1660,126.275,36.65,126.3,36.625,26.501644
"799",1659,126.275,36.675,126.3,36.65,26.507808
"800",1659,126.275,36.675,126.3,36.65,26.359924
"801",1659,126.275,36.675,126.3,36.65,26.278483
"802",1659,126.275,36.675,126.3,36.65,26.433908
"803",1659,126.275,36.675,126.3,36.65,26.354436
"804",1659,126.275,36.675,126.3,36.65,26.32028
"805",1659,126.275,36.675,126.3,36.65,26.322095
"806",1659,126.275,36.675,126.3,36.65,26.332011
"807",1659,126.275,36.675,126.3,36.65,26.360505
"808",1659,126.275,36.675,126.3,36.65,26.301455
"809",1659,126.275,36.675,126.3,36.65,26.344162
"810",1659,126.275,36.675,126.3,36.65,26.414542
"811",1656,126.275,36.75,126.3,36.725,25.572004
"812",1656,126.275,36.75,126.3,36.725,25.608667
"813",1656,126.275,36.75,126.3,36.725,25.641929
"814",1656,126.275,36.75,126.3,36.725,25.651182
"815",1656,126.275,36.75,126.3,36.725,25.688891
"816",1656,126.275,36.75,126.3,36.725,25.721508
"817",1656,126.275,36.75,126.3,36.725,25.739457
"818",1656,126.275,36.75,126.3,36.725,25.777555
"819",1656,126.275,36.75,126.3,36.725,25.807974
"820",18012,128.55,35.075,128.575,35.05,27.802527
"821",18012,128.55,35.075,128.575,35.05,27.687869
"822",18012,128.55,35.075,128.575,35.05,27.821534
"823",18012,128.55,35.075,128.575,35.05,27.928548
"824",18012,128.55,35.075,128.575,35.05,27.707438
"825",18012,128.55,35.075,128.575,35.05,27.613191
"826",18012,128.55,35.075,128.575,35.05,27.750971
"827",18012,128.55,35.075,128.575,35.05,27.846482
"828",18012,128.55,35.075,128.575,35.05,27.466828
"829",18012,128.55,35.075,128.575,35.05,27.428095
"830",18012,128.55,35.075,128.575,35.05,27.490368
"831",18012,128.55,35.075,128.575,35.05,27.5102
"832",18012,128.55,35.075,128.575,35.05,27.156674
"833",18012,128.55,35.075,128.575,35.05,27.184835
"834",18012,128.55,35.075,128.575,35.05,27.216034
"835",18012,128.55,35.075,128.575,35.05,27.206943
"836",18011,128.55,35.1,128.575,35.075,27.698431
"837",18011,128.55,35.1,128.575,35.075,27.664145
"838",18011,128.55,35.1,128.575,35.075,27.670615
"839",18011,128.55,35.1,128.575,35.075,27.65578
"840",18011,128.55,35.1,128.575,35.075,27.76574
"841",18011,128.55,35.1,128.575,35.075,27.677877
"842",18011,128.55,35.1,128.575,35.075,27.714434
"843",18011,128.55,35.1,128.575,35.075,27.732909
"844",18011,128.55,35.1,128.575,35.075,27.802527
"845",18011,128.55,35.1,128.575,35.075,27.687869
"846",18011,128.55,35.1,128.575,35.075,27.821534
"847",18011,128.55,35.1,128.575,35.075,27.928548
"848",18009,128.55,35.15,128.575,35.125,27.671847
"849",18009,128.55,35.15,128.575,35.125,27.761639
"850",18009,128.55,35.15,128.575,35.125,27.830171
"851",18009,128.55,35.15,128.575,35.125,27.845525
"852",18009,128.55,35.15,128.575,35.125,27.672508
"853",18009,128.55,35.15,128.575,35.125,27.780053
"854",18009,128.55,35.15,128.575,35.125,27.89307
"855",18009,128.55,35.15,128.575,35.125,27.932805
"856",18009,128.55,35.15,128.575,35.125,27.680054
"857",18009,128.55,35.15,128.575,35.125,27.814612
"858",18009,128.55,35.15,128.575,35.125,28.00773
"859",18009,128.55,35.15,128.575,35.125,28.105484
"860",18008,128.55,35.175,128.575,35.15,27.74443
"861",18008,128.55,35.175,128.575,35.15,27.937313
"862",18008,128.55,35.175,128.575,35.15,28.149265
"863",18008,128.55,35.175,128.575,35.15,28.237138
"864",18008,128.55,35.175,128.575,35.15,27.736015
"865",18008,128.55,35.175,128.575,35.15,27.908869
"866",18008,128.55,35.175,128.575,35.15,28.100243
"867",18008,128.55,35.175,128.575,35.15,28.179554
"868",18008,128.55,35.175,128.575,35.15,27.698118
"869",18008,128.55,35.175,128.575,35.15,27.816464
"870",18008,128.55,35.175,128.575,35.15,27.923004
"871",18008,128.55,35.175,128.575,35.15,27.956732
"872",18008,128.55,35.175,128.575,35.15,27.671847
"873",18008,128.55,35.175,128.575,35.15,27.761639
"874",18008,128.55,35.175,128.575,35.15,27.830171
"875",18008,128.55,35.175,128.575,35.15,27.845525
"876",1647,126.275,36.975,126.3,36.95,23.554448
"877",1647,126.275,36.975,126.3,36.95,23.867576
"878",1647,126.275,36.975,126.3,36.95,24.029311
"879",1647,126.275,36.975,126.3,36.95,23.736685
"880",1647,126.275,36.975,126.3,36.95,23.962226
"881",1647,126.275,36.975,126.3,36.95,24.091112
"882",1647,126.275,36.975,126.3,36.95,24.047023
"883",1647,126.275,36.975,126.3,36.95,24.13335
"884",1647,126.275,36.975,126.3,36.95,24.200608
"885",1647,126.275,36.975,126.3,36.95,24.197096
"886",1647,126.275,36.975,126.3,36.95,24.246837
"887",1647,126.275,36.975,126.3,36.95,24.29952
"888",1646,126.275,37,126.3,36.975,24.012408
"889",1646,126.275,37,126.3,36.975,24.052976
"890",1646,126.275,37,126.3,36.975,24.059793
"891",1646,126.275,37,126.3,36.975,23.765713
"892",1646,126.275,37,126.3,36.975,23.940179
"893",1646,126.275,37,126.3,36.975,24.034695
"894",1646,126.275,37,126.3,36.975,23.554448
"895",1646,126.275,37,126.3,36.975,23.867576
"896",1646,126.275,37,126.3,36.975,24.029311
"897",3607,126.55,37.2,126.575,37.175,25.949686
"898",3607,126.55,37.2,126.575,37.175,26.02757
"899",3607,126.55,37.2,126.575,37.175,26.087299
"900",3607,126.55,37.2,126.575,37.175,26.124291
"901",3607,126.55,37.2,126.575,37.175,25.930525
"902",3607,126.55,37.2,126.575,37.175,26.03323
"903",3607,126.55,37.2,126.575,37.175,26.112467
"904",3607,126.55,37.2,126.575,37.175,26.138446
"905",3607,126.55,37.2,126.575,37.175,25.915509
"906",3607,126.55,37.2,126.575,37.175,26.043775
"907",3607,126.55,37.2,126.575,37.175,26.153225
"908",3607,126.55,37.2,126.575,37.175,26.166517
"909",3606,126.55,37.225,126.575,37.2,25.997592
"910",3606,126.55,37.225,126.575,37.2,26.114045
"911",3606,126.55,37.225,126.575,37.2,26.228165
"912",3606,126.55,37.225,126.575,37.2,26.242596
"913",3606,126.55,37.225,126.575,37.2,25.98583
"914",3606,126.55,37.225,126.575,37.2,26.088124
"915",3606,126.55,37.225,126.575,37.2,26.180184
"916",3606,126.55,37.225,126.575,37.2,26.203791
"917",3606,126.55,37.225,126.575,37.2,25.969524
"918",3606,126.55,37.225,126.575,37.2,26.048279
"919",3606,126.55,37.225,126.575,37.2,26.111947
"920",3606,126.55,37.225,126.575,37.2,26.147359
"921",3606,126.55,37.225,126.575,37.2,25.949686
"922",3606,126.55,37.225,126.575,37.2,26.02757
"923",3606,126.55,37.225,126.575,37.2,26.087299
"924",3606,126.55,37.225,126.575,37.2,26.124291
"925",3605,126.55,37.25,126.575,37.225,26.023804
"926",3605,126.55,37.25,126.575,37.225,26.093527
"927",3605,126.55,37.25,126.575,37.225,26.14739
"928",3605,126.55,37.25,126.575,37.225,26.177184
"929",3605,126.55,37.25,126.575,37.225,26.008921
"930",3605,126.55,37.25,126.575,37.225,26.102228
"931",3605,126.55,37.25,126.575,37.225,26.180735
"932",3605,126.55,37.25,126.575,37.225,26.203982
"933",3605,126.55,37.25,126.575,37.225,25.997592
"934",3605,126.55,37.25,126.575,37.225,26.114045
"935",3605,126.55,37.25,126.575,37.225,26.228165
"936",3605,126.55,37.25,126.575,37.225,26.242596
"937",3604,126.55,37.275,126.575,37.25,26.076878
"938",3604,126.55,37.275,126.575,37.25,26.179175
"939",3604,126.55,37.275,126.575,37.25,26.278415
"940",3604,126.55,37.275,126.575,37.25,26.290465
"941",3604,126.55,37.275,126.575,37.25,26.061005
"942",3604,126.55,37.275,126.575,37.25,26.151145
"943",3604,126.55,37.275,126.575,37.25,26.232625
"944",3604,126.55,37.275,126.575,37.25,26.25132
"945",3604,126.55,37.275,126.575,37.25,26.042475
"946",3604,126.55,37.275,126.575,37.25,26.111938
