id,left,top,right,bottom,БъјТ
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,196.53100000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,187.45952000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,202.56534000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,195.94989000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,187.42517000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,230.40999000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,228.67602000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,227.47437000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,222.53284000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,219.41524000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,217.01361000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,214.94590000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,210.12057000
4972,126.724999999999994,34.399999999999999,126.750000000000000,34.375000000000000,205.99771000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,238.29375000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,242.65174000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,248.01238000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,251.27275000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,231.55586000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,233.23239000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,235.18404000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,235.46241000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,223.84613000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,222.49797000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,220.69292000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,217.51850000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,216.15197000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,212.06676000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,206.89503000
6934,127.000000000000000,34.575000000000003,127.025000000000006,34.550000000000004,200.29761000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,251.21583000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,251.87411000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,252.68106000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,245.02298000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,245.17305000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,245.55562000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,238.02067000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,237.36551000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,237.06134000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,230.40999000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,228.67602000
4971,126.724999999999994,34.425000000000004,126.750000000000000,34.400000000000006,227.47437000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,245.45154000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,251.06566000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,257.73050000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,262.09677000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,243.07641000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,248.90338000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,256.07983000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,260.89012000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,238.29375000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,242.65174000
